algorithm,variant,distribution,dist_name,region_count,peer_count,round_index,command,params,comment,group,mean_ms,stdv_ms,median_ms
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,eu-north-1,73.99,48.04,79.5
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,eu-west-1,62.66,42.43,63.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,sa-east-1,102.43,45.13,106.5
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,us-east-1,57.99,29.2,56.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,us-west-1,64.76,29.97,67.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,all,75.26,43.15,74.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,proposer,139.7,24.48,134.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,ap-northeast-1,133.19,13.94,129.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,ap-northeast-2,141.36,12.15,140.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,ap-south-1,147.41,18.32,143.5
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,ap-southeast-2,151.59,15.67,147.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,eu-central-1,123.14,14.14,125.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,eu-north-1,128.7,17.58,133.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,eu-west-1,120.11,13.15,123.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,sa-east-1,152.77,26.72,152.5
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,us-east-1,124.76,20.6,127.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,us-west-1,124.2,24.53,128.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,all,134.72,21.81,133.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"1, threshold=81%",Wait for n-f to finalize,proposer,233.8,34.27,237.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"1, threshold=81%",Wait for n-f to finalize,ap-northeast-1,206.17,29.04,200.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"1, threshold=81%",Wait for n-f to finalize,ap-northeast-2,214.24,24.3,206.5
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"1, threshold=81%",Wait for n-f to finalize,ap-south-1,197.5,19.48,202.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"1, threshold=81%",Wait for n-f to finalize,ap-southeast-2,217.51,30.35,211.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"1, threshold=81%",Wait for n-f to finalize,eu-central-1,207.68,24.42,200.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"1, threshold=81%",Wait for n-f to finalize,eu-north-1,218.09,25.25,210.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"1, threshold=81%",Wait for n-f to finalize,eu-west-1,208.61,24.91,203.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"1, threshold=81%",Wait for n-f to finalize,sa-east-1,240.94,25.37,232.5
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"1, threshold=81%",Wait for n-f to finalize,us-east-1,191.57,21.23,186.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"1, threshold=81%",Wait for n-f to finalize,us-west-1,190.47,21.43,191.0
Minimmit,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"1, threshold=81%",Wait for n-f to finalize,all,209.28,28.52,205.0
Minimmit,,us-east-1:5,1region_5peers,1,5,1,wait,"0, threshold=1",Multicast notarize,proposer,0.0,0.0,0.0
Minimmit,,us-east-1:5,1region_5peers,1,5,1,wait,"0, threshold=1",Multicast notarize,us-east-1,2.12,1.82,2.0
Minimmit,,us-east-1:5,1region_5peers,1,5,1,wait,"0, threshold=1",Multicast notarize,all,2.12,1.82,2.0
Minimmit,,us-east-1:5,1region_5peers,1,5,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,proposer,4.4,1.36,5.0
Minimmit,,us-east-1:5,1region_5peers,1,5,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,us-east-1,4.44,1.44,4.0
Minimmit,,us-east-1:5,1region_5peers,1,5,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,all,4.44,1.44,4.0
Minimmit,,us-east-1:5,1region_5peers,1,5,3,wait,"1, threshold=81%",Wait for n-f to finalize,proposer,7.4,1.85,7.0
Minimmit,,us-east-1:5,1region_5peers,1,5,3,wait,"1, threshold=81%",Wait for n-f to finalize,us-east-1,7.36,1.98,7.0
Minimmit,,us-east-1:5,1region_5peers,1,5,3,wait,"1, threshold=81%",Wait for n-f to finalize,all,7.36,1.98,7.0
Minimmit,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,1,wait,"0, threshold=1",Multicast notarize,proposer,0.0,0.0,0.0
Minimmit,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,1,wait,"0, threshold=1",Multicast notarize,eu-west-1,21.2,16.97,33.0
Minimmit,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,1,wait,"0, threshold=1",Multicast notarize,us-east-1,15.07,15.71,4.0
Minimmit,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,1,wait,"0, threshold=1",Multicast notarize,all,17.52,16.5,5.0
Minimmit,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,proposer,31.0,28.22,9.0
Minimmit,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,eu-west-1,48.5,13.99,38.5
Minimmit,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,us-east-1,18.6,14.1,8.0
Minimmit,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,all,30.56,20.3,36.0
Minimmit,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,3,wait,"1, threshold=81%",Wait for n-f to finalize,proposer,70.6,1.02,71.0
Minimmit,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,3,wait,"1, threshold=81%",Wait for n-f to finalize,eu-west-1,52.4,15.27,42.0
Minimmit,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,3,wait,"1, threshold=81%",Wait for n-f to finalize,us-east-1,58.13,16.24,70.0
Minimmit,,"us-east-1:3,eu-west-1:2",2region_5peers,2,5,3,wait,"1, threshold=81%",Wait for n-f to finalize,all,55.84,16.11,69.0
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,1,wait,"0, threshold=1",Multicast notarize,proposer,0.0,0.0,0.0
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,1,wait,"0, threshold=1",Multicast notarize,ap-northeast-1,57.83,42.43,70.5
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,1,wait,"0, threshold=1",Multicast notarize,eu-west-1,45.33,41.57,34.5
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,1,wait,"0, threshold=1",Multicast notarize,us-east-1,37.67,30.2,36.0
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,1,wait,"0, threshold=1",Multicast notarize,all,46.94,39.36,36.0
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,proposer,95.83,39.85,70.0
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,ap-northeast-1,109.75,30.97,103.5
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,eu-west-1,68.58,27.29,68.5
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,us-east-1,60.83,17.32,69.0
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,all,79.72,33.6,75.5
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,3,wait,"1, threshold=81%",Wait for n-f to finalize,proposer,182.83,27.95,199.5
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,3,wait,"1, threshold=81%",Wait for n-f to finalize,ap-northeast-1,147.25,38.72,134.0
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,3,wait,"1, threshold=81%",Wait for n-f to finalize,eu-west-1,159.33,39.21,168.0
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,3,wait,"1, threshold=81%",Wait for n-f to finalize,us-east-1,150.67,17.27,143.5
Minimmit,,"us-east-1:2,eu-west-1:2,ap-northeast-1:2",3region_6peers,3,6,3,wait,"1, threshold=81%",Wait for n-f to finalize,all,152.42,33.73,143.5
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,proposer,0.0,0.0,0.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,ap-northeast-1,83.89,45.04,101.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,eu-central-1,55.56,45.24,47.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,eu-west-1,47.53,40.13,34.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,sa-east-1,75.89,44.02,88.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,us-east-1,42.73,23.98,45.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,1,wait,"0, threshold=1",Multicast notarize,all,61.12,43.56,59.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,proposer,123.47,52.03,91.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,ap-northeast-1,136.53,31.31,131.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,eu-central-1,87.13,22.25,91.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,eu-west-1,80.04,17.27,77.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,sa-east-1,124.53,29.39,120.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,us-east-1,89.82,32.83,90.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,2,wait,"1, threshold=41%",Wait for 2f+1 to notarize,all,103.61,35.36,103.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"1, threshold=81%",Wait for n-f to finalize,proposer,215.4,41.22,226.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"1, threshold=81%",Wait for n-f to finalize,ap-northeast-1,219.31,23.34,216.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"1, threshold=81%",Wait for n-f to finalize,eu-central-1,218.36,18.1,225.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"1, threshold=81%",Wait for n-f to finalize,eu-west-1,205.47,18.41,213.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"1, threshold=81%",Wait for n-f to finalize,sa-east-1,226.27,18.45,226.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"1, threshold=81%",Wait for n-f to finalize,us-east-1,177.36,18.11,184.0
Minimmit,,"us-east-1:3,eu-west-1:3,ap-northeast-1:3,sa-east-1:3,eu-central-1:3",5region_15peers,5,15,3,wait,"1, threshold=81%",Wait for n-f to finalize,all,209.35,26.02,212.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,proposer,0.0,0.0,0.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,ap-northeast-1,73.48,41.53,73.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,ap-northeast-2,81.88,44.62,81.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,ap-south-1,77.68,37.15,72.5
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,ap-southeast-2,91.53,43.98,87.5
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,eu-central-1,66.26,44.58,71.5
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,eu-north-1,73.99,48.04,79.5
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,eu-west-1,62.66,42.43,63.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,sa-east-1,102.43,45.13,106.5
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,us-east-1,57.99,29.2,56.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,us-west-1,64.76,29.97,67.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,1,wait,"0, threshold=1",Multicast notarize,all,75.26,43.15,74.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,proposer,201.97,37.23,205.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,ap-northeast-1,179.16,33.6,178.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,ap-northeast-2,186.26,36.11,186.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,ap-south-1,176.58,18.74,180.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,ap-southeast-2,196.07,35.79,195.5
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,eu-central-1,179.09,28.31,185.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,eu-north-1,188.02,29.07,194.5
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,eu-west-1,173.89,25.21,178.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,sa-east-1,217.46,17.29,215.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,us-east-1,165.19,16.49,162.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,us-west-1,175.47,19.41,182.5
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,2,wait,"1, threshold=67%",Multicast finalize after observing 2f+1 notarize,all,183.72,30.35,184.0
Simplex,,"us-west-1:3,us-east-1:3,eu-west-1:3,ap-northeast-1:3,eu-north-1:3,ap-south-1:3,sa-east-1:3,eu-central-1:3,ap-northeast-2:3,ap-southeast-2:3",10region_alto,10,30,3,wait,"2, threshold=67%",Wait for 2f+1 finalize,proposer,268.87,27.44,259.0
